Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-04-17T17:43:29.364051,213.0,05.1098,0.75135,03.8318
2026-04-17T17:43:30.336016,214.0,05.1096,0.74894,03.8195
2026-04-17T17:43:31.353992,215.0,05.1096,0.76189,03.8856
2026-04-17T17:43:32.371582,216.0,05.0959,1.03159,05.2507
2026-04-17T17:43:33.344454,217.0,05.1156,1.37341,07.0181
2026-04-17T17:43:34.364710,218.0,05.1170,1.31785,06.7342
2026-04-17T17:43:35.339789,219.0,05.1128,1.08219,05.5299
2026-04-17T17:43:36.360167,220.0,05.1166,1.00764,05.1490
2026-04-17T17:43:37.378084,221.0,05.1128,1.03682,05.2981
2026-04-17T17:43:38.353688,222.0,05.1250,1.15338,05.9053
2026-04-17T17:43:39.372054,223.0,05.1098,0.60365,03.0786
2026-04-17T17:43:40.342976,224.0,05.1097,0.60338,03.0772
2026-04-17T17:43:41.360867,225.0,05.1100,0.60041,03.0680
2026-04-17T17:43:42.377607,226.0,05.1123,1.07802,05.5086
2026-04-17T17:43:43.353345,227.0,05.1147,1.07730,05.5050
2026-04-17T17:43:44.370624,228.0,05.1153,1.28899,06.5867
2026-04-17T17:43:45.346435,229.0,05.1173,1.11173,05.6809
2026-04-17T17:43:46.367160,230.0,05.0964,1.15755,05.8919
2026-04-17T17:43:47.344701,231.0,05.1147,1.16194,05.9375
2026-04-17T17:43:48.366432,232.0,05.1089,1.06280,05.4202
2026-04-17T17:43:49.340894,233.0,05.1102,0.74620,03.8130
2026-04-17T17:43:50.360947,234.0,05.1099,0.74560,03.8025
2026-04-17T17:43:51.336688,235.0,05.1097,0.74364,03.7925
2026-04-17T17:43:52.358401,236.0,05.0978,1.11172,05.6586
2026-04-17T17:43:53.379002,237.0,05.1139,1.08950,05.5673
2026-04-17T17:43:54.355295,238.0,05.0973,1.13340,05.7690
2026-04-17T17:43:55.376904,239.0,05.1130,1.08266,05.5323
2026-04-17T17:43:56.350257,240.0,05.1080,0.99348,05.0667
2026-04-17T17:43:57.371449,241.0,05.1133,1.03434,05.2854
2026-04-17T17:43:58.345969,242.0,05.1131,1.02926,05.2595
2026-04-17T17:43:59.366106,243.0,05.1095,0.74850,03.8173
