Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-04-17T17:26:33.386713,210.0,05.1087,0.59767,03.0481
2026-04-17T17:26:34.405596,211.0,05.1084,0.99332,05.0659
2026-04-17T17:26:35.381455,212.0,05.1117,1.04619,05.3460
2026-04-17T17:26:36.402190,213.0,05.1058,1.02488,05.2268
2026-04-17T17:26:37.377087,214.0,05.1064,0.96560,04.9245
2026-04-17T17:26:38.398539,215.0,05.1095,1.04930,05.3514
2026-04-17T17:26:39.373395,216.0,05.1009,1.09101,05.5641
2026-04-17T17:26:40.394425,217.0,05.1089,0.74852,03.8174
2026-04-17T17:26:41.416326,218.0,05.1090,0.74599,03.8045
2026-04-17T17:26:42.392442,219.0,05.1090,0.74278,03.7881
2026-04-17T17:26:43.411512,220.0,05.1069,1.04462,05.3275
2026-04-17T17:26:44.386449,221.0,05.1036,0.99813,05.0904
2026-04-17T17:26:45.406794,222.0,05.1108,1.03561,05.2919
2026-04-17T17:26:46.379114,223.0,05.1085,1.21822,06.2129
2026-04-17T17:26:47.399152,224.0,05.1112,1.08275,05.5328
2026-04-17T17:26:48.373666,225.0,05.1031,1.22385,06.2416
2026-04-17T17:26:49.390557,226.0,05.1100,0.60185,03.0754
2026-04-17T17:26:50.407838,227.0,05.1080,0.60104,03.0653
2026-04-17T17:26:51.381215,228.0,05.1091,0.59949,03.0573
2026-04-17T17:26:52.400886,229.0,05.1205,1.06997,05.4782
2026-04-17T17:26:53.375413,230.0,05.1073,1.05103,05.3602
2026-04-17T17:26:54.397238,231.0,05.1006,1.02767,05.2411
2026-04-17T17:26:55.373843,232.0,05.1145,1.15866,05.9207
2026-04-17T17:26:56.393003,233.0,05.1119,1.02031,05.2137
2026-04-17T17:26:57.412056,234.0,05.1076,1.20767,06.1591
2026-04-17T17:26:58.384296,235.0,05.1092,0.74698,03.8095
2026-04-17T17:26:59.406512,236.0,05.1092,0.74620,03.8056
2026-04-17T17:27:00.381243,237.0,05.1100,0.74365,03.8000
2026-04-17T17:27:01.399892,238.0,05.1097,0.98843,05.0409
2026-04-17T17:27:02.375250,239.0,05.1000,1.14093,05.8187
2026-04-17T17:27:03.395513,240.0,05.1080,1.07480,05.4814
2026-04-17T17:27:04.414287,241.0,05.1155,1.09801,05.6108
2026-04-17T17:27:05.387593,242.0,05.1184,1.12320,05.7395
2026-04-17T17:27:06.408115,243.0,05.0950,1.21968,06.2081
2026-04-17T17:27:07.382489,244.0,05.1097,0.74881,03.8189
2026-04-17T17:27:08.402724,245.0,05.1094,0.74773,03.8134
2026-04-17T17:27:09.378467,246.0,05.1093,0.74431,03.7959
2026-04-17T17:27:10.401852,247.0,05.1091,1.05444,05.3776
2026-04-17T17:27:11.374328,248.0,05.1134,1.04121,05.3205
2026-04-17T17:27:12.392576,249.0,05.1148,1.39884,07.1480
2026-04-17T17:27:13.411817,250.0,05.1117,1.14545,05.8532
2026-04-17T17:27:14.386204,251.0,05.1141,1.07937,05.5155
2026-04-17T17:27:15.407686,252.0,05.1180,1.37048,07.0031
2026-04-17T17:27:16.382001,253.0,05.1083,0.76538,03.9034
2026-04-17T17:27:17.399930,254.0,05.1099,0.62928,03.2093
2026-04-17T17:27:18.412771,255.0,05.1097,0.59957,03.0578
2026-04-17T17:27:19.381000,256.0,05.1091,1.20033,06.1216
2026-04-17T17:27:20.398727,257.0,05.1122,1.10666,05.6550
2026-04-17T17:27:21.416951,258.0,05.1066,1.02961,05.2510
2026-04-17T17:27:22.389209,259.0,05.1089,1.02391,05.2219
2026-04-17T17:27:23.409124,260.0,05.1093,0.96545,04.9237
2026-04-17T17:27:24.380994,261.0,05.1076,1.17219,05.9781
2026-04-17T17:27:25.398106,262.0,05.1100,1.03586,05.2932
2026-04-17T17:27:26.416520,263.0,05.1094,0.74703,03.8098
2026-04-17T17:27:27.391718,264.0,05.1093,0.74511,03.8000
2026-04-17T17:27:28.412420,265.0,05.1091,0.74195,03.7839
2026-04-17T17:27:29.386900,266.0,05.1088,1.12482,05.7365
2026-04-17T17:27:30.407538,267.0,05.1103,1.15362,05.8949
2026-04-17T17:27:31.380863,268.0,05.1066,1.20996,06.1707
2026-04-17T17:27:32.401843,269.0,05.0992,0.96262,04.8997
2026-04-17T17:27:33.422250,270.0,05.1042,1.10046,05.6123
2026-04-17T17:27:34.394958,271.0,05.1028,1.30369,06.6488
2026-04-17T17:27:35.412221,272.0,05.1088,0.60194,03.0698
2026-04-17T17:27:36.384356,273.0,05.1088,0.60020,03.0610
2026-04-17T17:27:37.401055,274.0,05.1091,0.59904,03.0551
2026-04-17T17:27:38.422063,275.0,05.1114,0.97415,04.9779
2026-04-17T17:27:39.396768,276.0,05.1051,1.06333,05.4229
2026-04-17T17:27:40.421890,277.0,05.1131,1.16146,05.9350
2026-04-17T17:27:41.396732,278.0,05.1134,1.11006,05.6724
2026-04-17T17:27:42.419098,279.0,05.1064,1.16321,05.9323
2026-04-17T17:27:43.395383,280.0,05.1106,1.31350,06.7119
2026-04-17T17:27:44.416461,281.0,05.1097,0.74949,03.8223
2026-04-17T17:27:45.394747,282.0,05.1095,0.74574,03.8032
2026-04-17T17:27:46.418676,283.0,05.1091,0.74255,03.7870
2026-04-17T17:27:47.396207,284.0,05.1075,1.09813,05.6004
2026-04-17T17:27:48.419062,285.0,05.1120,1.08004,05.5190
2026-04-17T17:27:49.393964,286.0,05.1117,1.19585,06.1107
2026-04-17T17:27:50.412735,287.0,05.1117,1.06769,05.4558
2026-04-17T17:27:51.388018,288.0,05.1098,1.01764,05.1899
2026-04-17T17:27:52.409367,289.0,05.1202,1.10806,05.6732
2026-04-17T17:27:53.384292,290.0,05.1078,0.74594,03.8042
2026-04-17T17:27:54.408191,291.0,05.1098,0.74478,03.7983
2026-04-17T17:27:55.384913,292.0,05.1093,0.74298,03.7891
2026-04-17T17:27:56.407493,293.0,05.1111,1.07317,05.4838
2026-04-17T17:27:57.382705,294.0,05.1069,1.10267,05.6236
2026-04-17T17:27:58.407753,295.0,05.1183,1.05334,05.3825
2026-04-17T17:27:59.386566,296.0,05.1072,1.02223,05.2133
2026-04-17T17:28:00.409948,297.0,05.1194,1.08333,05.5358
2026-04-17T17:28:01.390276,298.0,05.1183,1.10265,05.6345
2026-04-17T17:28:02.413520,299.0,05.1095,0.75018,03.8259
2026-04-17T17:28:03.386590,300.0,05.1096,0.59858,03.0527
2026-04-17T17:28:04.403460,301.0,05.1096,0.59788,03.0491
2026-04-17T17:28:05.421899,302.0,05.1134,1.15043,05.8786
2026-04-17T17:28:06.395539,303.0,05.1086,1.08158,05.5160
2026-04-17T17:28:07.413779,304.0,05.1067,1.03530,05.2800
2026-04-17T17:28:08.384504,305.0,05.1095,0.98921,05.0449
2026-04-17T17:28:09.405593,306.0,05.1050,1.07501,05.4825
2026-04-17T17:28:10.425897,307.0,05.1072,1.31277,06.6951
2026-04-17T17:28:11.400830,308.0,05.1092,0.74929,03.8213
2026-04-17T17:28:12.421203,309.0,05.1097,0.74708,03.8101
2026-04-17T17:28:13.395215,310.0,05.1097,0.74323,03.7904
2026-04-17T17:28:14.415212,311.0,05.0926,1.19916,06.1037
2026-04-17T17:28:15.387762,312.0,05.1117,0.86904,04.4407
2026-04-17T17:28:16.406027,313.0,05.1090,0.97385,04.9666
2026-04-17T17:28:17.424526,314.0,05.1092,0.95622,04.8767
2026-04-17T17:28:18.401887,315.0,05.1064,1.00847,05.1431
2026-04-17T17:28:19.423287,316.0,05.1086,1.50411,07.6709
2026-04-17T17:28:20.401361,317.0,05.1084,0.75963,03.8741
2026-04-17T17:28:21.417046,318.0,05.1085,0.60097,03.0649
2026-04-17T17:28:22.388213,319.0,05.1089,0.59942,03.0570
2026-04-17T17:28:23.406860,320.0,05.1091,0.61267,03.1246
2026-04-17T17:28:24.382568,321.0,05.1056,0.96416,04.9172
2026-04-17T17:28:25.404412,322.0,05.1083,1.06647,05.4389
2026-04-17T17:28:26.427747,323.0,05.1098,1.00582,05.1296
2026-04-17T17:28:27.403271,324.0,05.1086,0.96531,04.9230
2026-04-17T17:28:28.424483,325.0,05.0961,1.46716,07.4678
2026-04-17T17:28:29.400065,326.0,05.1014,1.19762,06.1078
2026-04-17T17:28:30.422629,327.0,05.1077,0.74494,03.7991
2026-04-17T17:28:31.398518,328.0,05.1077,0.74330,03.7908
2026-04-17T17:28:32.420428,329.0,05.1080,0.74161,03.7822
2026-04-17T17:28:33.396097,330.0,05.1086,1.00164,05.1083
2026-04-17T17:28:34.420515,331.0,05.1150,1.04650,05.3476
2026-04-17T17:28:35.393956,332.0,05.1056,1.19702,06.1048
2026-04-17T17:28:36.414421,333.0,05.1141,1.22562,06.2629
2026-04-17T17:28:37.388561,334.0,05.1104,1.17973,06.0284
2026-04-17T17:28:38.409456,335.0,05.1076,1.24280,06.3382
2026-04-17T17:28:39.385547,336.0,05.1073,0.74556,03.8023
2026-04-17T17:28:40.409596,337.0,05.1073,0.74439,03.7963
2026-04-17T17:28:41.387066,338.0,05.1089,0.74291,03.7888
2026-04-17T17:28:42.409173,339.0,05.1080,1.19263,06.0824
2026-04-17T17:28:43.429369,340.0,05.1080,1.01120,05.1571
2026-04-17T17:28:44.404455,341.0,05.1081,1.05548,05.3829
2026-04-17T17:28:45.425516,342.0,05.1017,1.11144,05.6683
2026-04-17T17:28:46.400627,343.0,05.1091,1.03046,05.2553
2026-04-17T17:28:47.420127,344.0,05.1172,1.32687,06.7803
2026-04-17T17:28:48.394667,345.0,05.1086,0.74902,03.8200
2026-04-17T17:28:49.414344,346.0,05.1099,0.61673,03.1453
2026-04-17T17:28:50.384955,347.0,05.1099,0.59978,03.0588
2026-04-17T17:28:51.406780,348.0,05.1012,1.02607,05.2329
2026-04-17T17:28:52.427471,349.0,05.1095,1.08718,05.5446
2026-04-17T17:28:53.402913,350.0,05.0978,1.01676,05.1753
2026-04-17T17:28:54.424199,351.0,05.1114,1.10401,05.6414
2026-04-17T17:28:55.400314,352.0,05.1180,1.14643,05.8582
2026-04-17T17:28:56.422090,353.0,05.1058,1.11555,05.6893
